team_logo,team,opponent_logo,opponent,opponent_name,date,opta_rating,score,location,match_report,report,note,video,video_up,manager,manager_up
https://resources.premierleague.com/premierleague25/badges-alt/8.svg,crystal palace,,Swindon Town,Swindon Town,Jul 18,,5-1 W,London,https://www.cpfc.co.uk/news/match-reports/report-highlights-palace-ease-past-swindon-preseason/,📝,BCD,https://www.youtube.com/watch?v=OUxoQB18pb0,🎥,https://www.cpfc.co.uk/news/first-team/sage-on-first-win-of-pre-season-and-what-comes-next/,🗣️
https://resources.premierleague.com/premierleague25/badges-alt/8.svg,crystal palace,,Bromley,Bromley,Jul 25,,3-0 L,Bromley,https://www.cpfc.co.uk/news/match-reports/match-report-highlights-bromley-crystal-palace-july-2026/,📝,,https://www.cpfc.co.uk/palace-tv/video/match-highlights--bromley-3-0-crystal-palace---pre-season-/2026-07-25/?id=0_a4kd7tni,🎥,,❌
https://resources.premierleague.com/premierleague25/badges-alt/8.svg,crystal palace,,Lens,Lens,Jul 28,,3-0 L,Como,https://www.cpfc.co.uk/news/match-reports/report-palace-fall-to-defeat-in-como-cup-opener/,📝,45 minute match,https://www.youtube.com/watch?v=aF8xJKH7UMo,🎥,https://www.cpfc.co.uk/news/first-team/sage-we-did-have-opportunities/,🗣️
https://resources.premierleague.com/premierleague25/badges-alt/8.svg,crystal palace,,Famalicao,Famalicao,Jul 28,,0-0,Como,https://www.cpfc.co.uk/news/match-reports/report-live-blog-highlights-palace-in-como-cup/,📝,45 minute match,https://youtu.be/aF8xJKH7UMo?t=247,🎥,https://www.cpfc.co.uk/news/first-team/sage-we-did-have-opportunities/,🗣️
https://resources.premierleague.com/premierleague25/badges-alt/8.svg,crystal palace,,Unknown,Unknown,Jul 31/Aug 01,,,Como,,,date to be confirmed,,,,
,crystal palace,,Fulham,Fulham,Aug 07,,,London,,,BCD,,,,
https://resources.premierleague.com/premierleague25/badges-alt/8.svg,crystal palace,,Freiburg,Freiburg,Aug 15,,,Freiburg,,,BCD,,,,
