team_logo,team,opponent_logo,opponent,opponent_name,date,opta_rating,score,location,match_report,report,note,video,video_up,manager,manager_up
https://resources.premierleague.com/premierleague25/badges-alt/94.svg,brentford,,AFC Wimbledon,AFC Wimbledon,Jul 15,,3-2 W,London,https://www.brentfordfc.com/en/news/article/match-reports-brentford-3-afc-wimbledon-2-behind-closed-doors-friendly-jaidon-anthony,📝,BCD,,❌,,❌
,brentford,,Watford,Watford,Aug 01,,1-0 L,London,https://www.brentfordfc.com/en/news/article/match-reports-brentford-0-watford-1-behind-closed-doors-pre-season-fixture,📝,"BCD, 4x30mins",,❌,,❌
,brentford,,Wycombe Wanderers,Wycombe Wanderers,Aug 05,,4-1 W,London,https://www.brentfordfc.com/en/news/article/match-reports-brentford-4-wycombe-1-behind-closed-doors-pre-season-fixture-mamadou-sangare,📝,BCD,,❌,,❌
https://resources.premierleague.com/premierleague25/badges-alt/94.svg,brentford,,Rennes,Rennes,Aug 08,,2-1 W,Rennes,https://www.brentfordfc.com/en/news/article/match-reports-rennes-1-brentford-2-behind-closed-doors-pre-season-fixture,📝,BCD training match,,❌,,❌
https://resources.premierleague.com/premierleague25/badges-alt/94.svg,brentford,,Rennes,Rennes,Aug 08,,4-2 W,Rennes,https://www.brentfordfc.com/en/news/article/match-reports-rennes-2-brentford-4-pre-season-friendly-roazhon-park,📝,,https://www.youtube.com/watch?v=a67iAVZPgTc,🎥,https://www.brentfordfc.com/en/tv/videos/null/0_sbi56smu,🗣️
https://resources.premierleague.com/premierleague25/badges-alt/94.svg,brentford,,Eintracht Frankfurt,Eintracht Frankfurt,Aug 15,,7-0 W,London,https://www.brentfordfc.com/en/news/article/match-reports-brentford-7-eintracht-frankfurt-0-pre-season-fixture-15-08-2026,📝,,https://www.youtube.com/watch?v=e9z7zcFljKU,🎥,https://www.brentfordfc.com/en/tv/videos/null/0_otctuv4z,🗣️
