team_logo,team,opponent_logo,opponent,date,opta_rating,score,location,match_report,note
https://resources.premierleague.com/premierleague25/badges-alt/21.svg,west ham,https://cdn.ssref.net/req/202507171/tlogo/fb/7b66a29c.png,Grasshopper Club Zurich,Jul 19,,3-1 Win,"Niederhasli, Switzerland",https://www.whufc.com/news/match-report-hammers-start-pre-season-grasshopper-win,-
https://resources.premierleague.com/premierleague25/badges-alt/21.svg,west ham,https://cdn.ssref.net/req/202507211/tlogo/fb/b74092de.png,Ipswich Town,Jul 22,,3-0 Win,"London, England",https://www.thewesthamway.com/2025/07/22/with-the-goals-exwhuemployee-west-ham-play-ipswich-in-pre-season-friendlies/,2x60mins
https://resources.premierleague.com/premierleague25/badges-alt/21.svg,west ham,https://resources.premierleague.com/premierleague25/badges-alt/1.svg,Manchester United,Jul 27,,2-1 Loss,"East Rutherford, USA",https://www.whufc.com/news/match-report-bowen-scores-hammers-lose-manchester-united-premier-league-summer-series,-
https://resources.premierleague.com/premierleague25/badges-alt/21.svg,west ham,https://resources.premierleague.com/premierleague25/badges-alt/11.svg,Everton,Jul 30,,2-1 Win,"Chicago, USA",https://www.whufc.com/news/match-report-west-ham-come-behind-defeat-everton-chicago,-
https://resources.premierleague.com/premierleague25/badges-alt/21.svg,west ham,https://resources.premierleague.com/premierleague25/badges-alt/91.svg,Bournemouth,Aug 03,,2-0 Win,"Atlanta, USA",https://www.whufc.com/news/match-report-star-strikers-shoot-west-ham-victory-over-bournemouth-atlanta,-
https://resources.premierleague.com/premierleague25/badges-alt/21.svg,west ham,https://cdn.ssref.net/req/202507171/tlogo/fb/cb188c0c.png,Lille,Aug 09,,1-1 Draw,"London, England",https://www.whufc.com/news/match-report-areola-shootout-heroics-secure-deserved-pre-season-win-over-losc-lille,pk shootout after
