team_logo,team,opponent_logo,opponent,date,opta_rating,score,location,match_report,note
https://resources.premierleague.com/premierleague25/badges/6.svg,tottenham,https://cdn.ssref.net/req/202507171/tlogo/fb/b0ac61ff.png,Reading,Jul 19,,2-0 Win,"Reading, England",https://www.tottenhamhotspur.com/news/2025/july/reading-vs-spurs-pre-season-match-report/,-
https://resources.premierleague.com/premierleague25/badges/6.svg,tottenham,https://cdn.ssref.net/req/202507211/tlogo/fb/43c2583e.png,Wycombe Wanderers,Jul 26,,,"London, England",,double header
https://resources.premierleague.com/premierleague25/badges/6.svg,tottenham,https://cdn.ssref.net/req/202507171/tlogo/fb/e297cd13.png,Luton,Jul 26,,,"Luton, England",,double header
https://resources.premierleague.com/premierleague25/badges/6.svg,tottenham,https://resources.premierleague.com/premierleague25/badges-alt/3.svg,Arsenal,Jul 31,,,"Kai Tak, Hong Kong",,-
https://resources.premierleague.com/premierleague25/badges/6.svg,tottenham,https://resources.premierleague.com/premierleague25/badges-alt/4.svg,Newcastle,Aug 03,,,"Seoul, South Korea",,-
https://resources.premierleague.com/premierleague25/badges/6.svg,tottenham,https://cdn.ssref.net/req/202507171/tlogo/fb/054efa67.png,Bayern Munich,Aug 07,,,"Munich, Germany",,-
