team_logo,team,opponent_logo,opponent,date,opta_rating,score,location,match_report,note
https://resources.premierleague.com/premierleague25/badges-alt/39.svg,wolves,https://cdn.ssref.net/req/202507171/tlogo/fb/f5b64cb1.png,Santa Clara,Jul 15,,2-1 Loss,Portugal,https://www.wolves.co.uk/news/mens-first-team/20250715-kalajdzic-nets-in-training-game/,-
https://resources.premierleague.com/premierleague25/badges-alt/39.svg,wolves,https://resources.premierleague.com/premierleague25/badges-alt/90.svg,Burnley,Jul 19,,1-1 Draw,Portugal,https://www.wolves.co.uk/news/mens-first-team/20250719-strand-larsen-nets-in-burnley-draw/,-
https://resources.premierleague.com/premierleague25/badges-alt/39.svg,wolves,https://cdn.ssref.net/req/202507171/tlogo/fb/17892952.png,Stoke,Jul 26,,1-1 Draw,"Stoke, England",https://www.wolves.co.uk/news/mens-first-team/20250726-report-stoke-1-1-wolves/,-
https://resources.premierleague.com/premierleague25/badges-alt/39.svg,wolves,https://cdn.ssref.net/req/202507171/tlogo/fb/fd4e0f7d.png,Lens,Jul 30,,3-1 Loss,"Walsall, England",https://www.wolves.co.uk/news/mens-first-team/20250730-report-wolves-1-3-lens/,-
https://resources.premierleague.com/premierleague25/badges-alt/39.svg,wolves,https://cdn.ssref.net/req/202507171/tlogo/fb/9024a00a.png,Girona,Aug 03,,2-1 Loss,"Girona, Spain",https://www.wolves.co.uk/news/mens-first-team/20250803-report-girona-2-1-wolves/,-
https://resources.premierleague.com/premierleague25/badges-alt/39.svg,wolves,https://cdn.ssref.net/req/202507171/tlogo/fb/f25da7fb.png,Celta Vigo,Aug 09,,1-0 Loss,"Wolverhampton, England",https://www.wolves.co.uk/news/mens-first-team/20250809-report-wolves-0-1-celta-vigo/,-
